id,top_match,category,university,category_score,created_at
c3969a1a-a4de-4d4f-8eed-9ce165cef0f7,admu,"Campus Life",ust,53,2026-06-07T03:13:28.456Z
c3969a1a-a4de-4d4f-8eed-9ce165cef0f7,admu,"Values & Identity",admu,115,2026-06-07T03:13:28.456Z
c3969a1a-a4de-4d4f-8eed-9ce165cef0f7,admu,"Values & Identity",dlsu,64,2026-06-07T03:13:28.456Z
c3969a1a-a4de-4d4f-8eed-9ce165cef0f7,admu,"Values & Identity",up,54,2026-06-07T03:13:28.456Z
c3969a1a-a4de-4d4f-8eed-9ce165cef0f7,admu,"Values & Identity",ust,34,2026-06-07T03:13:28.456Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Academic Experience",admu,38,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Academic Experience",dlsu,32,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Academic Experience",up,122,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Academic Experience",ust,19,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Social & Cultural Fit",admu,65,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Social & Cultural Fit",dlsu,50,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Social & Cultural Fit",up,97,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Social & Cultural Fit",ust,61,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Campus Life",admu,74,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Campus Life",dlsu,57,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Campus Life",up,156,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Campus Life",ust,79,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Values & Identity",admu,71,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Values & Identity",dlsu,40,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Values & Identity",up,118,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,up,"Values & Identity",ust,32,2026-06-07T12:37:50.112Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Academic Experience",admu,83,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Academic Experience",dlsu,59,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Academic Experience",up,18,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Academic Experience",ust,52,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Social & Cultural Fit",admu,102,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Social & Cultural Fit",dlsu,80,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Social & Cultural Fit",up,41,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Social & Cultural Fit",ust,50,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Campus Life",admu,125,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Campus Life",dlsu,102,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Campus Life",up,63,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Campus Life",ust,65,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Values & Identity",admu,119,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Values & Identity",dlsu,68,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Values & Identity",up,66,2026-06-07T12:41:29.879Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,admu,"Values & Identity",ust,30,2026-06-07T12:41:29.879Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Academic Experience",admu,74,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Academic Experience",dlsu,59,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Academic Experience",up,68,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Academic Experience",ust,25,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Social & Cultural Fit",admu,114,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Social & Cultural Fit",dlsu,99,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Social & Cultural Fit",up,34,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Social & Cultural Fit",ust,52,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Campus Life",admu,128,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Campus Life",dlsu,104,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Campus Life",up,79,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Campus Life",ust,63,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Values & Identity",admu,129,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Values & Identity",dlsu,56,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Values & Identity",up,60,2026-06-07T13:10:51.788Z
2b7863f4-b8c7-4928-83eb-73a5abb38d1a,admu,"Values & Identity",ust,28,2026-06-07T13:10:51.788Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Academic Experience",admu,113,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Academic Experience",dlsu,43,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Academic Experience",up,37,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Academic Experience",ust,34,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Social & Cultural Fit",admu,95,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Social & Cultural Fit",dlsu,106,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Social & Cultural Fit",up,29,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Social & Cultural Fit",ust,57,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Campus Life",admu,102,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Campus Life",dlsu,82,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Campus Life",up,75,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Campus Life",ust,84,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Values & Identity",admu,113,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Values & Identity",dlsu,58,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Values & Identity",up,46,2026-06-07T13:26:19.079Z
a4d200b1-2e98-465a-a71d-ec7fa191d013,admu,"Values & Identity",ust,46,2026-06-07T13:26:19.079Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Academic Experience",admu,66,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Academic Experience",dlsu,20,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Academic Experience",up,94,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Academic Experience",ust,31,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Social & Cultural Fit",admu,58,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Social & Cultural Fit",dlsu,53,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Social & Cultural Fit",up,92,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Social & Cultural Fit",ust,91,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Campus Life",admu,69,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Campus Life",dlsu,50,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Campus Life",up,129,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Campus Life",ust,111,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Values & Identity",admu,59,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Values & Identity",dlsu,38,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Values & Identity",up,136,2026-06-07T18:04:08.902Z
affa74c7-4d1c-4bee-b747-47996d9f72da,up,"Values & Identity",ust,32,2026-06-07T18:04:08.902Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Academic Experience",admu,96,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Academic Experience",dlsu,31,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Academic Experience",up,42,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Academic Experience",ust,34,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Social & Cultural Fit",admu,75,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Social & Cultural Fit",dlsu,87,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Social & Cultural Fit",up,26,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Social & Cultural Fit",ust,66,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Campus Life",admu,125,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Campus Life",dlsu,94,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Campus Life",up,93,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Campus Life",ust,72,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Values & Identity",admu,109,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Values & Identity",dlsu,62,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Values & Identity",up,56,2026-06-08T00:05:52.092Z
afaf16a0-0ffc-4c18-b216-a0fe1412d0ed,admu,"Values & Identity",ust,40,2026-06-08T00:05:52.092Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Academic Experience",admu,79,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Academic Experience",dlsu,99,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Academic Experience",up,8,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Academic Experience",ust,33,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Social & Cultural Fit",admu,96,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Social & Cultural Fit",dlsu,105,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Social & Cultural Fit",up,22,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Social & Cultural Fit",ust,63,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Campus Life",admu,132,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Campus Life",dlsu,90,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Campus Life",up,85,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Campus Life",ust,61,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Values & Identity",admu,77,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Values & Identity",dlsu,41,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Values & Identity",up,72,2026-06-08T04:29:35.489Z
8b1b1f82-3307-48bc-849a-6af2a5f2a429,admu,"Values & Identity",ust,60,2026-06-08T04:29:35.489Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Academic Experience",admu,53,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Academic Experience",dlsu,26,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Academic Experience",up,67,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Academic Experience",ust,46,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Social & Cultural Fit",admu,48,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Social & Cultural Fit",dlsu,30,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Social & Cultural Fit",up,134,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Social & Cultural Fit",ust,76,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Campus Life",admu,87,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Campus Life",dlsu,64,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Campus Life",up,151,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Campus Life",ust,82,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Values & Identity",admu,49,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Values & Identity",dlsu,56,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Values & Identity",up,108,2026-06-08T05:12:16.875Z
5f1c688c-065e-4e32-93c7-fbdf6f4defcd,up,"Values & Identity",ust,44,2026-06-08T05:12:16.875Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Academic Experience",admu,65,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Academic Experience",dlsu,46,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Academic Experience",up,37,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Academic Experience",ust,52,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Social & Cultural Fit",admu,103,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Social & Cultural Fit",dlsu,102,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Social & Cultural Fit",up,30,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Social & Cultural Fit",ust,38,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Campus Life",admu,114,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Campus Life",dlsu,85,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Campus Life",up,93,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Campus Life",ust,80,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Values & Identity",admu,94,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Values & Identity",dlsu,55,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Values & Identity",up,82,2026-06-08T11:16:06.606Z
0a991b3b-5345-498f-906a-72c0e80a7fa1,admu,"Values & Identity",ust,54,2026-06-08T11:16:06.606Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Academic Experience",admu,47,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Academic Experience",dlsu,69,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Academic Experience",up,37,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Academic Experience",ust,47,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Social & Cultural Fit",admu,94,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Social & Cultural Fit",dlsu,106,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Social & Cultural Fit",up,58,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Social & Cultural Fit",ust,68,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Campus Life",admu,90,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Campus Life",dlsu,132,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Campus Life",up,73,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Campus Life",ust,79,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Values & Identity",admu,78,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Values & Identity",dlsu,85,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Values & Identity",up,25,2026-06-08T16:54:05.790Z
dee8bc4d-b7e4-4ee5-b0fa-6ae597a0262a,dlsu,"Values & Identity",ust,59,2026-06-08T16:54:05.790Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Academic Experience",admu,37,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Academic Experience",dlsu,44,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Academic Experience",up,6,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Academic Experience",ust,92,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Social & Cultural Fit",admu,46,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Social & Cultural Fit",dlsu,54,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Social & Cultural Fit",up,96,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Social & Cultural Fit",ust,116,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Campus Life",admu,56,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Campus Life",dlsu,76,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Campus Life",up,97,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Campus Life",ust,143,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Values & Identity",admu,45,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Values & Identity",dlsu,63,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Values & Identity",up,68,2026-06-08T18:31:45.081Z
c76de0a5-865b-461f-86bc-10bc9bffdd99,ust,"Values & Identity",ust,111,2026-06-08T18:31:45.081Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Academic Experience",admu,27,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Academic Experience",dlsu,42,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Academic Experience",up,86,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Academic Experience",ust,34,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Social & Cultural Fit",admu,34,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Social & Cultural Fit",dlsu,40,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Social & Cultural Fit",up,90,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Social & Cultural Fit",ust,59,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Campus Life",admu,74,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Campus Life",dlsu,72,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Campus Life",up,130,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Campus Life",ust,83,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Values & Identity",admu,59,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Values & Identity",dlsu,38,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Values & Identity",up,136,2026-06-08T23:49:42.113Z
db1cd695-6693-4c91-93ba-1917a12a66eb,up,"Values & Identity",ust,32,2026-06-08T23:49:42.113Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Academic Experience",admu,45,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Academic Experience",dlsu,24,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Academic Experience",up,121,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Academic Experience",ust,21,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Social & Cultural Fit",admu,53,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Social & Cultural Fit",dlsu,57,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Social & Cultural Fit",up,119,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Social & Cultural Fit",ust,95,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Campus Life",admu,93,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Campus Life",dlsu,63,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Campus Life",up,144,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Campus Life",ust,68,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Values & Identity",admu,67,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Values & Identity",dlsu,46,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Values & Identity",up,128,2026-06-09T04:42:48.077Z
2050b9db-596d-4d61-bb06-535f534dc6a0,up,"Values & Identity",ust,20,2026-06-09T04:42:48.077Z
45d85a30-971c-40cf-b222-1c2bc37102c7,admu,"Academic Experience",admu,101,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,admu,"Academic Experience",dlsu,57,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,admu,"Academic Experience",up,36,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,admu,"Academic Experience",ust,35,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,admu,"Social & Cultural Fit",admu,113,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,admu,"Social & Cultural Fit",dlsu,104,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,admu,"Social & Cultural Fit",up,21,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,admu,"Social & Cultural Fit",ust,41,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,admu,"Campus Life",admu,104,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,admu,"Campus Life",dlsu,101,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,admu,"Campus Life",up,102,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,admu,"Campus Life",ust,87,2026-06-09T08:15:55.196Z
45d85a30-971c-40cf-b222-1c2bc37102c7,admu,"Values & Identity",admu,119,2026-06-09T08:15:55.196Z
